,Time,Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Healthcare,Financials,IT,Telecom Services,Utilities,Energy.1,Materials.1,Industrials.1,Consumer Discretionary.1,Consumer Staples.1,Healthcare.1,Financials.1,IT.1,Telecom Services.1,Utilities.1,Energy.2,Materials.2,Industrials.2,Consumer Discretionary.2,Consumer Staples.2,Healthcare.2,Financials.2,IT.2,Telecom Services.2,Utilities.2,Energy.3,Materials.3,Industrials.3,Consumer Discretionary.3,Consumer Staples.3,Healthcare.3,Financials.3,IT.3,Telecom Services.3,Utilities.3,Energy.4,Materials.4,Industrials.4,Consumer Discretionary.4,Consumer Staples.4,Healthcare.4,Financials.4,IT.4,Telecom Services.4,Utilities.4,Energy.5,Materials.5,Industrials.5,Consumer Discretionary.5,Consumer Staples.5,Healthcare.5,Financials.5,IT.5,Telecom Services.5,Utilities.5
614,2015-09-11,7.89,8.83,11.24,14.54,16.69,22.1,6.92,16.29,7.44,9.16,1129653902.0,7328646966.0,9460543915.0,5676030679.0,2198683176.0,1519484964.0,6075053365.0,5716643789.0,182082882.0,2208129104.0,25.57,110.03,34.81,29.43,34.81,45.06,8.26,64.55,36.77,20.82,1.32,2.59,2.98,3.48,3.81,5.15,1.32,5.25,2.1,2.63,0.83,1.6,1.68,1.71,2.03,5.79,2.09,4.87,0.6,2.78,11.85,-251.9,-25.24,43.22,38.37,206.56,2.56,-64.51,-57.13,41.94
615,2015-09-14,7.62,8.31,10.78,13.79,16.11,20.98,6.88,14.94,7.36,8.68,1959760042.0,9800173432.0,13877844356.0,7520516658.0,2906807428.0,2077910306.0,10591326279.0,6338781394.0,391558820.0,3276762988.0,24.62,103.53,33.32,27.79,33.5,42.56,8.23,59.64,36.25,19.75,1.27,2.43,2.85,3.29,3.66,4.86,1.31,4.85,2.07,2.5,0.8,1.51,1.61,1.61,1.95,5.47,2.08,4.5,0.59,2.64,11.41,-237.03,-24.17,40.81,36.94,195.27,2.55,-59.61,-56.31,39.78
616,2015-09-15,7.5,7.81,10.2,13.17,15.52,20.09,6.76,13.98,7.07,8.31,1754187021.0,7640608567.0,10325002582.0,5719178493.0,2085686049.0,1648199402.0,7600563777.0,5436153902.0,226278369.0,2298419580.0,24.24,97.4,31.53,26.54,32.3,40.83,8.09,55.91,34.73,18.92,1.25,2.29,2.7,3.14,3.53,4.66,1.29,4.54,1.98,2.39,0.79,1.42,1.53,1.54,1.88,5.25,2.04,4.22,0.57,2.53,11.24,-222.98,-22.87,38.98,35.61,187.25,2.51,-55.9,-53.95,38.12
617,2015-09-16,7.82,8.33,10.86,14.02,16.37,20.88,6.94,14.96,7.5,8.83,1913894640.0,8965116076.0,12021189220.0,6807430059.0,2348574814.0,1783737377.0,7780866309.0,6535194024.0,310776331.0,2755783771.0,25.38,103.82,33.59,28.26,34.13,43.64,8.3,59.89,36.92,20.14,1.31,2.44,2.87,3.34,3.73,4.99,1.32,4.87,2.11,2.55,0.83,1.51,1.63,1.64,1.99,5.61,2.1,4.52,0.6,2.69,11.76,-237.68,-24.36,41.5,37.65,200.05,2.57,-59.87,-57.36,40.57
618,2015-09-17,7.66,8.15,10.68,13.68,15.95,20.15,6.8,14.83,7.39,8.63,2265654708.0,10523324768.0,14633317612.0,7845744326.0,2592591895.0,2100198922.0,7449202948.0,7892597932.0,413909726.0,3406032067.0,24.94,101.77,33.04,27.61,33.18,42.72,8.14,59.63,36.37,19.68,1.28,2.39,2.83,3.26,3.63,4.88,1.3,4.85,2.08,2.49,0.81,1.48,1.6,1.6,1.94,5.49,2.06,4.5,0.59,2.63,11.56,-232.97,-23.96,40.54,36.65,195.84,2.52,-59.6,-56.51,39.63
619,2015-09-18,7.62,8.22,10.79,13.86,16.05,20.31,6.79,15.05,7.44,8.63,1487635332.0,7002676931.0,9699463284.0,5310069259.0,1670678992.0,1422421284.0,4843443509.0,5883383550.0,213439195.0,2147081626.0,24.88,102.68,33.43,27.96,33.36,43.13,8.12,60.81,36.71,19.71,1.29,2.41,2.86,3.31,3.65,4.93,1.3,4.94,2.1,2.49,0.81,1.49,1.62,1.62,1.95,5.54,2.05,4.59,0.6,2.63,11.53,-235.07,-24.24,41.06,36.87,197.71,2.52,-60.78,-57.03,39.7
620,2015-09-21,7.71,8.43,11.15,14.28,16.34,20.92,6.82,15.72,7.6,8.77,1483420192.0,8171308930.0,11673840541.0,6141061691.0,2032856385.0,2046140343.0,5281938314.0,6890584353.0,218698328.0,2756602923.0,25.26,105.42,34.57,28.86,34.12,44.55,8.16,63.79,37.56,20.12,1.31,2.47,2.96,3.41,3.73,5.09,1.3,5.18,2.14,2.55,0.82,1.53,1.67,1.67,1.99,5.72,2.06,4.81,0.61,2.69,11.71,-241.31,-25.06,42.38,37.71,204.15,2.53,-63.75,-58.35,40.52
621,2015-09-22,7.79,8.49,11.21,14.33,16.49,21.07,6.92,15.76,7.6,8.73,1934198269.0,9516338063.0,13164564289.0,7175357148.0,2559901417.0,2198448299.0,6924422817.0,7478241858.0,252324722.0,2657326387.0,25.61,106.26,34.77,28.98,34.45,44.85,8.28,64.16,37.55,20.06,1.32,2.49,2.97,3.43,3.77,5.13,1.32,5.21,2.14,2.54,0.83,1.55,1.68,1.68,2.01,5.76,2.09,4.84,0.61,2.68,11.87,-243.24,-25.21,42.55,38.04,205.56,2.56,-64.11,-58.33,40.4
622,2015-09-23,7.56,8.31,10.94,14.13,16.16,20.76,6.77,15.68,7.37,8.52,1554721221.0,8701261555.0,12063947779.0,6270116984.0,2282561181.0,1649643817.0,5311651146.0,6451371245.0,233067036.0,2290538568.0,24.83,104.56,34.2,28.65,33.91,44.22,8.09,63.95,36.46,19.65,1.29,2.45,2.92,3.39,3.71,5.05,1.29,5.18,2.08,2.49,0.81,1.52,1.65,1.66,1.98,5.68,2.05,4.82,0.6,2.63,11.51,-239.35,-24.79,42.07,37.46,202.74,2.51,-63.9,-56.65,39.59
623,2015-09-24,7.62,8.32,11.06,14.25,16.19,21.05,6.79,15.84,7.41,8.6,1352615171.0,8042643682.0,10759543515.0,6091569993.0,1964514400.0,1512930690.0,4353885393.0,6154281257.0,172446073.0,3007560329.0,25.01,106.05,34.65,29.03,34.21,44.86,8.11,64.84,36.64,19.87,1.3,2.48,2.96,3.43,3.74,5.12,1.29,5.25,2.09,2.51,0.81,1.54,1.68,1.68,2.0,5.77,2.05,4.89,0.6,2.66,11.59,-242.74,-25.12,42.63,37.79,205.7,2.51,-64.8,-56.93,40.02
624,2015-09-25,7.63,8.03,10.72,13.71,15.88,20.44,6.77,15.04,7.48,8.45,1594186777.0,8360576998.0,11119996449.0,6291889610.0,1923439400.0,1640194520.0,5304000184.0,6246035836.0,385656878.0,3113805673.0,25.01,102.78,33.58,28.09,33.5,43.52,8.09,61.9,36.89,19.43,1.3,2.41,2.87,3.32,3.66,4.97,1.29,5.01,2.11,2.46,0.81,1.5,1.62,1.63,1.95,5.59,2.04,4.67,0.6,2.6,11.59,-235.27,-24.35,41.25,37.0,199.65,2.51,-61.86,-57.31,39.14
625,2015-09-28,7.56,8.14,10.81,13.97,15.97,20.84,6.75,15.59,7.4,8.48,1006539992.0,5750990626.0,7572329817.0,4632346402.0,1407948252.0,1187258452.0,3291048520.0,4777796439.0,206320794.0,2119248305.0,24.82,102.54,33.95,28.68,33.86,44.5,8.06,64.38,36.61,19.53,1.29,2.44,2.9,3.39,3.68,5.08,1.29,5.2,2.09,2.47,0.81,1.52,1.64,1.66,1.97,5.72,2.04,4.86,0.6,2.61,11.5,-238.57,-24.61,42.1,37.41,204.09,2.5,-64.33,-56.88,39.34
626,2015-09-29,7.37,7.96,10.55,13.76,15.84,20.48,6.62,15.3,7.25,8.34,1050220839.0,5976677372.0,7678366839.0,4770351677.0,1765172954.0,1477288877.0,4050997888.0,4927431900.0,164144139.0,1833915809.0,24.19,100.27,33.16,28.3,33.59,43.77,7.93,63.3,35.89,19.13,1.26,2.39,2.83,3.35,3.65,5.0,1.26,5.12,2.05,2.42,0.79,1.48,1.6,1.64,1.96,5.63,2.0,4.77,0.59,2.56,11.21,-233.28,-24.04,41.54,37.12,200.72,2.46,-63.23,-55.75,38.54
627,2015-09-30,7.37,7.97,10.65,13.85,15.88,20.48,6.65,15.29,7.29,8.36,763513607.0,5068803747.0,7270674367.0,4208584214.0,1460600642.0,1066683049.0,3756976693.0,4421220882.0,146784690.0,1410133824.0,24.16,100.69,33.45,28.49,33.65,43.82,7.96,63.29,36.1,19.28,1.25,2.39,2.86,3.37,3.66,5.01,1.27,5.11,2.06,2.43,0.79,1.49,1.62,1.65,1.96,5.63,2.01,4.77,0.59,2.58,11.2,-234.06,-24.25,41.83,37.19,200.98,2.47,-63.21,-56.08,38.84
628,2015-10-08,7.59,8.27,11.01,14.36,16.44,21.41,6.79,16.02,7.52,8.64,1473329522.0,8201542311.0,10755841613.0,6452975599.0,2466353516.0,1874271094.0,5982545454.0,6553683366.0,232611722.0,2379069754.0,24.93,104.45,34.62,29.49,34.83,45.78,8.12,66.44,37.3,19.95,1.29,2.48,2.96,3.48,3.79,5.23,1.3,5.36,2.13,2.51,0.81,1.54,1.67,1.71,2.03,5.88,2.05,5.01,0.61,2.67,11.56,-242.82,-25.09,43.3,38.51,209.94,2.52,-66.36,-57.95,40.18
629,2015-10-09,7.7,8.44,11.17,14.4,16.56,21.57,6.88,16.25,7.53,8.74,1630582546.0,9026615637.0,11533839773.0,6289236656.0,2269561614.0,1932406645.0,5663188567.0,6713863434.0,202528582.0,2402855070.0,25.23,106.23,35.11,29.79,35.06,46.12,8.24,67.46,37.37,20.18,1.31,2.53,3.0,3.52,3.81,5.27,1.31,5.44,2.13,2.54,0.82,1.57,1.7,1.73,2.05,5.93,2.08,5.09,0.61,2.69,11.7,-247.32,-25.45,43.74,38.78,211.45,2.55,-67.38,-58.06,40.62
630,2015-10-12,7.94,8.79,11.57,14.91,17.02,22.24,7.07,16.97,7.83,9.05,2698359818.0,12872049295.0,17489514743.0,9736644416.0,3596212107.0,2912075226.0,9285652844.0,9158812778.0,442069795.0,4451707346.0,26.05,111.11,36.52,30.85,36.1,47.64,8.47,70.55,38.85,21.0,1.35,2.64,3.12,3.65,3.93,5.45,1.35,5.69,2.22,2.63,0.85,1.64,1.77,1.79,2.11,6.12,2.14,5.32,0.63,2.8,12.08,-258.02,-26.47,45.33,39.92,218.27,2.63,-70.51,-60.36,42.15
631,2015-10-13,7.87,8.86,11.7,14.82,17.14,22.3,7.04,17.25,7.9,9.05,1865779467.0,11020170324.0,15018767267.0,8060851228.0,2754093773.0,2026712190.0,6490102279.0,8106887021.0,307855692.0,3510747894.0,25.83,111.37,36.95,31.13,36.32,47.83,8.43,71.68,39.2,21.08,1.34,2.65,3.15,3.68,3.95,5.47,1.34,5.79,2.24,2.64,0.84,1.65,1.79,1.81,2.12,6.15,2.13,5.41,0.64,2.8,11.97,-259.59,-26.78,45.74,40.17,219.12,2.61,-71.68,-60.91,42.24
632,2015-10-14,7.87,8.8,11.59,14.57,16.91,21.76,7.0,17.02,7.82,8.9,2029375364.0,11759333219.0,14888380785.0,7517460939.0,3121733176.0,2007129189.0,6553378864.0,7865642704.0,303201965.0,3004811491.0,25.84,110.85,36.64,30.6,35.72,47.2,8.35,70.84,38.74,20.73,1.34,2.64,3.12,3.62,3.89,5.4,1.33,5.72,2.21,2.59,0.84,1.64,1.77,1.78,2.09,6.07,2.11,5.35,0.63,2.76,11.98,-258.36,-26.55,44.96,39.6,216.29,2.59,-70.84,-60.19,41.55
633,2015-10-15,7.99,9.02,11.89,14.98,17.26,22.32,7.13,17.73,8.23,9.12,2458510027.0,11953905422.0,15113718656.0,8155290963.0,3030432085.0,2353466715.0,6928369891.0,8223647915.0,478297289.0,3716016462.0,26.27,114.95,37.64,31.47,36.69,48.47,8.5,73.78,40.74,21.27,1.37,2.7,3.21,3.72,3.98,5.54,1.36,5.96,2.33,2.66,0.86,1.69,1.82,1.83,2.13,6.23,2.15,5.57,0.67,2.83,12.19,-265.13,-27.27,46.2,40.47,222.07,2.63,-73.8,-63.3,42.62
634,2015-10-16,8.12,9.08,12.05,15.2,17.42,22.48,7.23,18.02,8.38,9.28,3198958771.0,13703309647.0,18703296405.0,9649073991.0,3441567792.0,2593938775.0,10012810459.0,8996334077.0,388877619.0,4515559429.0,26.78,117.32,38.37,31.89,37.08,48.8,8.61,74.91,41.46,21.61,1.39,2.73,3.27,3.77,4.03,5.58,1.37,6.05,2.37,2.7,0.87,1.7,1.85,1.85,2.16,6.28,2.18,5.66,0.68,2.87,12.42,-267.69,-27.78,46.85,40.91,223.63,2.67,-75.03,-64.41,43.29
635,2015-10-19,8.07,9.07,11.98,15.41,17.38,22.32,7.25,17.97,8.2,9.3,2905597230.0,13804754414.0,17314319289.0,10482168666.0,3253549553.0,2456821227.0,9706015609.0,8592549233.0,343481298.0,4340677298.0,26.58,117.1,38.13,32.31,37.0,48.52,8.64,74.77,40.69,21.64,1.38,2.72,3.25,3.82,4.02,5.55,1.38,6.04,2.32,2.7,0.87,1.7,1.84,1.87,2.15,6.24,2.19,5.65,0.67,2.88,12.33,-267.19,-27.61,47.46,40.8,222.45,2.68,-74.89,-63.22,43.35
636,2015-10-20,8.13,9.18,12.23,15.59,17.53,22.52,7.28,18.53,8.41,9.38,2405086243.0,11642654455.0,15687629683.0,9697601162.0,3125591222.0,2189381738.0,7107610266.0,8937753280.0,286860955.0,3664771555.0,26.77,117.42,39.02,32.7,37.39,49.21,8.68,77.22,41.76,21.83,1.39,2.75,3.32,3.86,4.05,5.62,1.39,6.22,2.38,2.73,0.87,1.72,1.89,1.9,2.17,6.35,2.2,5.84,0.68,2.9,12.41,-270.35,-28.25,48.13,41.18,226.21,2.69,-77.37,-64.88,43.73
637,2015-10-21,7.95,8.61,11.62,14.7,16.74,21.67,7.27,17.31,8.34,8.84,3277153884.0,15675660527.0,21203715028.0,12012434823.0,3939546970.0,3247995249.0,12220624066.0,10937962090.0,432519203.0,4987135041.0,26.01,112.37,37.05,30.79,35.65,47.17,8.67,72.1,41.33,20.4,1.35,2.59,3.16,3.64,3.86,5.39,1.38,5.81,2.36,2.55,0.85,1.62,1.79,1.79,2.07,6.08,2.19,5.46,0.68,2.73,12.05,-254.05,-26.84,45.34,39.29,216.84,2.69,-72.29,-64.22,41.18
638,2015-10-22,7.95,8.89,11.92,15.11,17.17,22.69,7.27,18.04,8.55,9.08,2249730418.0,11524059171.0,15640739536.0,9099975108.0,2914994791.0,2824759115.0,8465265556.0,8407192480.0,337390781.0,3537669908.0,26.07,116.09,38.08,31.76,36.62,49.43,8.67,74.72,42.49,20.93,1.35,2.67,3.24,3.75,3.97,5.66,1.38,6.06,2.42,2.62,0.85,1.67,1.84,1.85,2.13,6.38,2.19,5.7,0.69,2.8,12.08,-262.42,-27.58,46.74,40.43,227.31,2.69,-75.45,-66.01,42.26
639,2015-10-23,8.0,9.11,12.1,15.44,17.6,23.58,7.35,18.54,8.51,9.25,2403630532.0,13096900457.0,16652029599.0,10193047598.0,3407109675.0,3613712564.0,9217968071.0,9911488870.0,306026319.0,3777188455.0,26.24,118.51,38.66,32.47,37.43,51.43,8.76,76.72,51.66,21.25,1.36,2.73,3.29,3.83,4.04,5.88,1.4,6.23,2.41,2.67,0.85,1.71,1.87,1.89,2.18,6.64,2.21,5.87,0.69,2.85,12.16,-268.86,-27.99,47.81,41.42,236.74,2.72,-77.75,-65.95,42.97
640,2015-10-26,8.04,9.17,12.22,15.5,17.73,23.49,7.37,18.68,8.47,9.29,2150193275.0,13085668222.0,17937655412.0,9866597408.0,3451377618.0,3912411561.0,10330582931.0,10246227282.0,328569061.0,4327139405.0,27.01,121.4,39.02,32.68,37.51,49.18,8.78,76.94,51.61,21.34,1.36,2.76,3.32,3.85,4.06,5.73,1.39,6.23,2.41,2.68,0.86,1.72,1.89,1.9,2.2,6.61,2.22,5.91,0.69,2.86,12.21,-270.91,-28.29,48.02,41.67,235.69,2.73,-78.32,-65.8,43.16
641,2015-10-27,7.97,9.22,12.3,15.59,17.59,23.63,7.36,18.95,8.4,9.27,1929392820.0,14085650233.0,16897281859.0,9321153692.0,3025289237.0,3245555589.0,7484684473.0,9633532385.0,245706484.0,3536312133.0,27.2,137.85,39.21,32.75,37.19,49.74,8.75,78.05,50.64,21.23,1.36,2.77,3.34,3.86,4.03,5.78,1.39,6.3,2.39,2.67,0.85,1.73,1.9,1.91,2.19,6.68,2.22,6.0,0.69,2.86,12.13,-272.1,-28.45,48.33,41.55,237.9,2.72,-79.45,-65.33,43.06
642,2015-10-28,7.91,9.06,12.03,15.28,17.29,22.73,7.24,18.46,8.19,9.18,1985337341.0,13552073152.0,15260606531.0,8425940499.0,2614296117.0,2652354337.0,6677934672.0,8675147784.0,234537784.0,3394854194.0,27.2,152.81,38.39,32.17,36.67,47.95,8.6,74.99,49.26,20.83,1.35,2.73,3.26,3.78,3.95,5.59,1.37,6.06,2.32,2.64,0.85,1.7,1.86,1.87,2.15,6.48,2.18,5.83,0.67,2.82,12.03,-267.6,-27.87,47.35,40.85,230.91,2.68,-77.28,-63.55,42.57
643,2015-10-29,7.94,9.12,12.09,15.41,17.46,22.9,7.24,18.6,8.24,9.23,1459798904.0,10556480953.0,12330287726.0,7225235552.0,2340911405.0,1966844835.0,5626746984.0,7131513734.0,191105145.0,2885168813.0,27.47,190.0,39.48,32.59,36.16,48.11,9.22,75.57,49.63,20.86,1.35,2.75,3.28,3.79,3.98,5.63,1.36,6.11,2.34,2.64,0.85,1.71,1.87,1.89,2.17,6.54,2.18,5.88,0.67,2.84,12.07,-269.54,-28.0,47.93,41.24,232.81,2.67,-77.97,-64.02,42.8
644,2015-10-30,7.87,9.06,12.02,15.42,17.51,22.78,7.27,18.62,8.3,9.16,1559085510.0,9613352244.0,11832300719.0,7907024277.0,2873876402.0,2283824074.0,7269810572.0,7658450483.0,231928789.0,2727403919.0,40.67,218.61,40.02,32.06,36.13,48.72,8.65,75.4,50.12,20.84,1.34,2.74,3.26,3.77,3.98,5.6,1.36,6.12,2.36,2.62,0.84,1.7,1.86,1.89,2.18,6.61,2.19,5.9,0.68,2.82,11.97,-267.76,-27.85,47.97,41.38,235.26,2.69,-78.17,-64.66,42.54
645,2015-11-02,7.68,8.86,11.77,15.17,17.43,22.32,7.15,18.17,7.98,9.02,1363588100.0,9091800413.0,11438825956.0,7616834604.0,2844286924.0,2067676908.0,5947884704.0,7291356312.0,253808265.0,2559049638.0,40.22,332.89,38.87,31.49,36.32,47.83,8.49,73.42,48.39,20.97,1.31,2.69,3.18,3.69,4.12,5.53,1.33,5.98,2.27,2.56,0.82,1.67,1.82,1.87,2.26,6.49,2.16,5.77,0.65,2.78,11.66,-262.23,-27.3,47.23,43.04,230.62,2.64,-76.46,-62.1,41.94
646,2015-11-03,7.65,8.89,11.73,15.11,17.5,22.18,7.12,18.1,7.92,8.97,1046147511.0,7991900286.0,9223989671.0,6085838883.0,2801092679.0,1711039907.0,5024950182.0,5634900494.0,151520635.0,2005292314.0,39.98,333.84,38.79,31.45,36.72,47.55,8.45,73.31,48.03,20.87,1.3,2.7,3.18,3.68,4.17,5.5,1.32,5.97,2.25,2.55,0.81,1.67,1.82,1.86,2.28,6.45,2.14,5.76,0.65,2.77,11.6,-262.94,-27.23,47.16,43.51,229.08,2.63,-76.34,-61.63,41.74
647,2015-11-04,7.93,9.28,12.24,15.75,18.15,23.27,7.47,19.14,8.33,9.33,2028192517.0,12301179136.0,14670300603.0,9078733625.0,3773828487.0,2806086351.0,10861913212.0,8618199301.0,315932359.0,3362080539.0,41.49,348.48,40.51,32.79,37.91,49.89,8.87,77.62,50.55,21.73,1.35,2.82,3.32,3.84,4.3,5.77,1.39,6.31,2.37,2.66,0.85,1.75,1.9,1.94,2.36,6.77,2.25,6.1,0.68,2.88,12.03,-274.49,-28.44,49.19,44.93,240.45,2.76,-80.83,-64.87,43.46
